Date,MMWR_week,Location,Distributed,Dist_Per_100K,Administered,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus
2021-03-18,11,LA,2096030,45088,1519659,32689,0,42642,113474
2021-03-18,11,NJ,4058035,45687,3346883,37681,0,48058,91784
2021-03-18,11,NY,9246035,47529,6853499,35230,0,44360,87346
2021-03-18,11,RI,504675,47640,411715,38864,0,48108,103915
2021-03-18,11,UT,1298820,40513,1069752,33368,0,46885,113832
2021-03-18,11,NM,1136375,54195,1004050,47884,0,61510,100884
2021-03-18,11,HI,755470,53357,572716,40450,0,51225,82680
2021-03-18,11,OH,5353955,45803,4018634,34379,0,44065,107065
2021-03-17,11,AR,1336570,44289,912660,30243,0,39338,87035
2021-03-17,11,DE,461335,47376,346179,35551,0,44910,110933
2021-03-17,11,RI,496165,46836,403044,38046,0,47096,101371
2021-03-17,11,OK,2132425,53890,1519597,38403,0,50435,117650
2021-03-17,11,VA,3643465,42686,3027633,35471,0,45269,96732
2021-03-17,11,ME,636990,47388,528359,39306,0,48192,105514
2021-03-17,11,TN,2823060,41338,2007555,29397,0,37715,94793
2021-03-17,11,PA,5860715,45780,4491125,35081,0,44090,88705
2021-03-17,11,NV,1302310,42281,1034347,33581,0,43287,102869
2021-03-17,11,WA,3427310,45008,2705839,35534,0,45395,113719
2021-03-17,11,MI,4357770,43635,3310710,33151,0,42185,98252
2021-03-17,11,KS,1371785,47087,931281,31966,0,42005,95407
2021-03-17,11,MT,517205,48392,406867,38068,0,48296,101357
2021-03-17,11,AL,2080870,42439,1363987,27818,0,35733,86803
2021-03-17,11,MD,2671490,44188,2082976,34454,0,44152,95515
2021-03-17,11,GA,4284205,40351,2814158,26505,0,34651,106662
2021-03-17,11,WY,278515,48123,214015,36978,0,48029,113408
2021-03-17,11,HI,735390,51939,559118,39489,0,50015,80669
2021-03-17,11,VT,318720,51078,246663,39530,0,48300,108117
2021-03-17,11,IN,2817710,41854,2206988,32782,0,42716,120226
2021-03-17,11,CO,2536780,44051,1987533,34513,0,44111,118569
2021-03-17,11,KY,1953155,43718,1582305,35417,0,45592,94097
2021-03-17,11,IL,5664615,44702,4469795,35274,0,45271,96708
2021-03-17,11,CT,1774555,49773,1483587,41612,0,52204,123631
2021-03-17,11,OH,5173835,44262,3928456,33608,0,43077,105569
2021-03-17,11,OR,1851555,43899,1414113,33528,0,42077,77191
2021-03-17,11,TX,12080835,41664,8850377,30523,0,40819,96657
2021-03-17,11,NH,607415,44672,478758,35210,0,43234,97687
2021-03-17,11,AK,499625,68297,345987,47295,0,62058,124456
2021-03-17,11,SC,2089905,40591,1649023,32028,0,40797,109291
2021-03-17,11,NC,4596440,43825,3630467,34615,0,44263,117304
2021-03-17,11,ID,726515,40654,566777,31716,0,42331,101753
2021-03-17,11,MO,2623475,42746,1939762,31605,0,40655,92155
2021-03-17,11,ND,367000,48159,325202,42674,0,55721,127119
2021-03-17,11,WI,2542555,43668,2160948,37114,0,47366,119720
2021-03-17,11,MN,2494350,44229,2080648,36893,0,47915,112854
2021-03-17,11,AZ,3299085,45325,2697523,37060,0,47688,104945
2021-03-17,11,NE,873070,45134,712099,36812,0,48745,114632
2021-03-17,11,LA,2062360,44363,1519050,32676,0,42625,113452
2021-03-17,11,IA,1377395,43657,1155384,36620,0,47494,109202
2021-03-17,11,FL,9981955,46476,7332554,34140,0,42461,115769
2021-03-17,11,NM,1131335,53955,983709,46914,0,60270,99077
2021-03-17,11,SD,469175,53035,384987,43518,0,57513,126620
2021-03-17,11,MS,1314855,44180,921413,30960,0,40435,95566
2021-03-17,11,WV,879575,49079,695358,38800,0,48475,100605
2021-03-17,11,UT,1248930,38957,1052347,32825,0,46125,111500
2021-03-17,11,NY,8921845,45862,6700442,34443,0,43371,85791
2021-03-17,11,NJ,3878855,43670,3254946,36646,0,46740,89614
2021-03-17,11,CA,17612260,44574,13161027,33309,0,42903,109896
2021-03-17,11,MA,3159090,45834,2710203,39321,0,48831,105758
2021-03-16,11,AR,1332600,44158,897059,29726,0,38667,85984
2021-03-16,11,ME,624990,46495,528109,39288,0,48170,105504
2021-03-16,11,UT,1212030,37806,1030630,32147,0,45174,108865
2021-03-16,11,KY,1942585,43481,1547563,34639,0,44592,92094
2021-03-16,11,NH,581545,42770,471480,34675,0,42579,96041
2021-03-16,11,HI,718390,50738,546123,38571,0,48854,78856
2021-03-16,11,NV,1188400,38582,1020137,33120,0,42692,101641
2021-03-16,11,AZ,3137385,43104,2655283,36480,0,46941,103450
2021-03-16,11,TN,2744960,40195,1960657,28710,0,36836,93385
2021-03-16,11,FL,9824045,45741,7197889,33513,0,41682,114322
2021-03-16,11,WI,2528285,43423,2130926,36599,0,46709,118125
2021-03-16,11,SD,459375,51927,379911,42944,0,56756,125129
2021-03-16,11,DE,436865,44864,338429,34755,0,43906,108929
2021-03-16,11,MT,483525,45241,401716,37586,0,47694,100244
2021-03-16,11,IA,1342995,42566,1155003,36608,0,47478,109170
2021-03-16,11,NM,1107735,52829,970496,46284,0,59463,97841
2021-03-16,11,ID,718305,40195,566079,31676,0,42279,101676
2021-03-16,11,AL,2004160,40875,1332298,27172,0,34903,85108
2021-03-16,11,CA,17386130,44002,12686451,32108,0,41359,106543
2021-03-16,11,NC,4339140,41372,3564207,33983,0,43458,116009
2021-03-16,11,AK,484795,66270,339647,46429,0,60932,123645
2021-03-16,11,MO,2433085,39643,1907859,31086,0,39987,90934
2021-03-16,11,OK,2057835,52005,1488390,37614,0,49407,116950
2021-03-16,11,CO,2345060,40722,1948333,33833,0,43242,117088
2021-03-16,11,MN,2350780,41683,2046151,36282,0,47123,110964
2021-03-16,11,OR,1802395,42734,1412282,33484,0,42023,77058
2021-03-16,11,OH,5027395,43009,3862956,33048,0,42358,104338
2021-03-16,11,MS,1249855,41996,906140,30447,0,39765,94426
2021-03-16,11,NY,8618515,44303,6571852,33782,0,42540,84432
2021-03-16,11,WV,876775,48923,689649,38482,0,48077,100049
2021-03-16,11,NJ,3656595,41168,3174729,35743,0,45591,87644
2021-03-16,11,MI,4269320,42749,3245598,32499,0,41356,96823
2021-03-16,11,WA,3396560,44604,2665688,35006,0,44723,112309
2021-03-16,11,LA,2048220,44059,1494482,32148,0,41938,112519
2021-03-16,11,PA,5533725,43226,4340831,33907,0,42615,86376
2021-03-16,11,NE,871170,45035,697176,36041,0,47723,112100
2021-03-16,11,VT,309820,49652,243777,39068,0,47736,107149
2021-03-16,11,ND,362400,47555,321693,42213,0,55144,126424
2021-03-16,11,CT,1749215,49062,1460334,40960,0,51385,121620
2021-03-16,11,GA,4188145,39446,2810272,26468,0,34603,106602
2021-03-16,11,TX,11362975,39188,8660886,29869,0,39948,95404
2021-03-16,11,MD,2583900,42740,2033434,33634,0,43104,93341
2021-03-16,11,KS,1264705,43411,917107,31480,0,41366,94192
2021-03-16,11,MA,3069880,44539,2633498,38208,0,47451,102953
2021-03-16,11,WY,270015,46654,213969,36970,0,48018,113397
2021-03-16,11,RI,491495,46395,396843,37461,0,46371,99355
2021-03-16,11,VA,3597985,42153,2987320,34999,0,44668,95660
2021-03-16,11,IN,2786140,41385,2170644,32243,0,42013,118701
2021-03-16,11,IL,5531315,43651,4379055,34557,0,44353,94907
2021-03-16,11,SC,2042685,39674,1627125,31603,0,40256,108452
2021-03-15,11,AK,472395,64575,337141,46086,0,60484,123367
2021-03-15,11,MN,2263220,40131,2037382,36126,0,46923,110599
2021-03-15,11,SC,1935035,37583,1618854,31442,0,40051,108150
2021-03-15,11,MD,2430150,40196,1991188,32936,0,42211,91685
2021-03-15,11,NM,1035005,49360,952566,45429,0,58380,96055
2021-03-15,11,IN,2537330,37689,2160312,32089,0,41813,118337
2021-03-15,11,VA,3291575,38563,2951945,34584,0,44141,94792
2021-03-15,11,AR,1251620,41475,892588,29577,0,38475,85716
2021-03-15,11,DE,422015,43339,333896,34289,0,43318,107996
2021-03-15,11,ME,583690,43422,523269,38928,0,47728,104697
2021-03-15,11,NC,4267910,40693,3480495,33185,0,42441,114571
2021-03-15,11,NY,8237955,42347,6443462,33122,0,41710,82915
2021-03-15,11,WV,823965,45976,686081,38283,0,47829,99654
2021-03-15,11,HI,681200,48112,538235,38014,0,48148,77402
2021-03-15,11,TN,2718400,39806,1952377,28589,0,36681,93141
2021-03-15,11,MI,3925470,39306,3170085,31743,0,40394,94878
2021-03-15,11,RI,463415,43745,388420,36665,0,45388,97849
2021-03-15,11,FL,9145275,42580,7116355,33134,0,41210,113407
2021-03-15,11,IA,1288785,40848,1145079,36293,0,47071,108267
2021-03-15,11,MA,2891100,41946,2620671,38022,0,47219,102442
2021-03-15,11,CO,2345060,40722,1933717,33579,0,42918,116420
2021-03-15,11,PA,5446125,42541,4283453,33459,0,42053,85377
2021-03-15,11,IL,5167015,40776,4297923,33917,0,43532,93317
2021-03-15,11,GA,3981815,37503,2790084,26278,0,34361,106326
2021-03-15,11,MS,1239205,41638,904066,30377,0,39675,94325
2021-03-15,11,AL,1918560,39129,1306419,26644,0,34226,83705
2021-03-15,11,AZ,3024585,41554,2605621,35798,0,46065,101612
2021-03-15,11,UT,1144940,35713,1008582,31460,0,44210,106601
2021-03-15,11,ID,671845,37595,559659,31317,0,41800,100679
2021-03-15,11,MO,2415805,39362,1897083,30910,0,39762,90565
2021-03-15,11,OR,1642605,38945,1387803,32904,0,41297,74885
2021-03-15,11,WA,3132270,41133,2626048,34486,0,44058,110981
2021-03-15,11,CT,1659085,46534,1442439,40458,0,50755,120451
2021-03-15,11,OK,1981405,50074,1483295,37486,0,49239,116836
2021-03-15,11,LA,1890870,40674,1484459,31932,0,41658,112220
2021-03-15,11,SD,457035,51662,378505,42785,0,56547,124965
2021-03-15,11,VT,292890,46938,239136,38324,0,46827,104158
2021-03-15,11,ND,344170,45163,321677,42211,0,55141,126423
2021-03-15,11,MT,481155,45019,398858,37319,0,47354,99658
2021-03-15,11,NV,1169770,37978,1013805,32914,0,42428,101109
2021-03-15,11,NH,565165,41565,465226,34215,0,42016,94858
2021-03-15,11,OH,4748935,40627,3819317,32674,0,41880,103533
2021-03-15,11,TX,10967665,37825,8547673,29479,0,39428,94669
2021-03-15,11,CA,16376020,41445,12306608,31146,0,40124,104066
2021-03-15,11,NJ,3577765,40280,3112960,35047,0,44708,86147
2021-03-15,11,KY,1798045,40246,1532494,34302,0,44158,91294
2021-03-15,11,KS,1257325,43158,909577,31221,0,41027,93738
2021-03-15,11,NE,833730,43100,684831,35403,0,46878,109754
2021-03-15,11,WY,270015,46654,212499,36716,0,47689,113143
2021-03-15,11,WI,2233235,38356,2107896,36203,0,46205,116801
2021-03-14,11,WI,2233235,38356,2072866,35601,0,45439,115078
2021-03-14,11,RI,463415,43745,374193,35323,0,43726,95280
2021-03-14,11,WY,270015,46654,211910,36615,0,47558,112917
2021-03-14,11,KY,1798045,40246,1496894,33505,0,43135,89782
2021-03-14,11,NJ,3577765,40280,3065373,34511,0,44028,85112
2021-03-14,11,ME,583690,43422,510397,37970,0,46553,102468
2021-03-14,11,ND,344170,45163,317029,41601,0,54349,124206
2021-03-14,11,NV,1169770,37978,989342,32120,0,41405,99403
2021-03-14,11,CO,2345060,40722,1878639,32622,0,41701,114455
2021-03-14,11,SC,1935035,37583,1583500,30755,0,39178,106961
2021-03-14,11,CT,1659085,46534,1411532,39591,0,49668,118412
2021-03-14,11,MI,3925470,39306,3166094,31703,0,40343,94748
2021-03-14,11,NM,1035005,49360,942171,44933,0,57747,95176
2021-03-14,11,SD,457035,51662,373065,42170,0,55736,123507
2021-03-14,11,VA,3291575,38563,2892286,33885,0,43252,93222
2021-03-14,11,HI,681200,48112,528035,37294,0,47241,76401
2021-03-14,11,TX,10967665,37825,8421946,29045,0,38848,93845
2021-03-14,11,NC,4267910,40693,3414474,32556,0,41639,113121
2021-03-14,11,AK,472395,64575,333357,45569,0,59811,122978
2021-03-14,11,VT,292890,46938,231610,37118,0,45354,100134
2021-03-14,11,DE,422015,43339,317790,32635,0,41229,103100
2021-03-14,11,TN,2718400,39806,1921346,28134,0,36100,92227
2021-03-14,11,WA,3132270,41133,2562529,33652,0,42993,108794
2021-03-14,11,MS,1239205,41638,896984,30139,0,39365,93816
2021-03-14,11,OR,1642605,38945,1366471,32398,0,40661,73159
2021-03-14,11,FL,9145275,42580,7108286,33096,0,41163,113323
2021-03-14,11,OK,1981405,50074,1465197,37028,0,48647,116356
2021-03-14,11,MA,2891100,41946,2561749,37167,0,46158,99781
2021-03-14,11,NH,565165,41565,460696,33882,0,41606,94135
2021-03-14,11,NE,833730,43100,666417,34451,0,45620,108293
2021-03-14,11,AZ,3024585,41554,2557630,35138,0,45217,99944
2021-03-14,11,MN,2263220,40131,2000939,35480,0,46087,108836
2021-03-14,11,IA,1288785,40848,1114556,35326,0,45817,105848
2021-03-14,11,UT,1144940,35713,1007495,31426,0,44162,106587
2021-03-14,11,KS,1257325,43158,900500,30910,0,40618,92951
2021-03-14,11,AR,1251620,41475,882630,29247,0,38046,85063
2021-03-14,11,LA,1890870,40674,1464377,31500,0,41097,111388
2021-03-14,11,AL,1918560,39129,1298612,26485,0,34021,83381
2021-03-14,11,IN,2537330,37689,2127229,31598,0,41173,117165
2021-03-14,11,IL,5167015,40776,4197470,33124,0,42516,91313
2021-03-14,11,WV,823965,45976,684336,38185,0,47707,99314
2021-03-14,11,MO,2415805,39362,1867231,30424,0,39137,89070
2021-03-14,11,CA,16376020,41445,11883375,30075,0,38746,100754
2021-03-14,11,OH,4748935,40627,3732147,31928,0,40924,101958
2021-03-14,11,PA,5446125,42541,4191298,32739,0,41150,83363
2021-03-14,11,MT,481155,45019,395770,37030,0,46989,98876
2021-03-14,11,NY,8237955,42347,6295058,32359,0,40751,81300
2021-03-14,11,MD,2430150,40196,1961982,32453,0,41594,90546
2021-03-14,11,ID,671845,37595,550174,30786,0,41091,98913
2021-03-14,11,GA,3981815,37503,2754347,25942,0,33927,105691
2021-03-13,10,SC,1935035,37583,1583500,30755,0,39178,106961
2021-03-13,10,KS,1257325,43158,850639,29198,0,38367,87293
2021-03-13,10,ND,344370,45189,308699,40508,0,52929,122013
2021-03-13,10,WY,270015,46654,206091,35609,0,46256,110717
2021-03-13,10,RI,463415,43745,367414,34683,0,42934,93727
2021-03-13,10,IA,1288785,40848,1114523,35325,0,45815,105847
2021-03-13,10,PA,5446125,42541,4093668,31977,0,40191,81263
2021-03-13,10,OH,4748935,40627,3624261,31005,0,39741,99865
2021-03-13,10,MD,2430150,40196,1922161,31794,0,40752,88842
2021-03-13,10,TX,10967665,37825,8261238,28491,0,38109,92661
2021-03-13,10,AL,1918560,39129,1288242,26274,0,33750,82831
2021-03-13,10,NE,833730,43100,666329,34446,0,45614,108293
2021-03-13,10,CT,1659085,46534,1411525,39591,0,49667,118412
2021-03-13,10,IN,2537330,37689,2127154,31597,0,41172,117162
2021-03-13,10,MT,481155,45019,383241,35858,0,45504,96140
2021-03-13,10,NY,8237955,42347,6295058,32359,0,40751,81300
2021-03-13,10,NC,4267910,40693,3391675,32338,0,41361,112376
2021-03-13,10,VA,3291575,38563,2827745,33129,0,42290,91442
2021-03-13,10,CO,2345060,40722,1878538,32621,0,41698,114455
2021-03-13,10,NV,1169770,37978,958706,31125,0,40123,97221
2021-03-13,10,NM,1035005,49360,913253,43554,0,55979,92368
2021-03-13,10,DE,422015,43339,317790,32635,0,41229,103100
2021-03-13,10,TN,2718400,39806,1865861,27322,0,35061,90270
2021-03-13,10,CA,16376020,41445,11881857,30071,0,38741,100748
2021-03-13,10,LA,1890870,40674,1464259,31498,0,41094,111382
2021-03-13,10,FL,9145275,42580,7007792,32628,0,40582,112182
2021-03-13,10,WI,2233235,38356,2071836,35584,0,45417,115058
2021-03-13,10,MO,2415805,39362,1867231,30424,0,39137,89070
2021-03-13,10,NJ,3577765,40280,3011319,33903,0,43253,83845
2021-03-13,10,MI,3925470,39306,3076878,30809,0,39206,92461
2021-03-13,10,SD,457035,51662,360667,40769,0,53886,120687
2021-03-13,10,MA,2891100,41946,2561749,37167,0,46158,99781
2021-03-13,10,AR,1251620,41475,882630,29247,0,38046,85063
2021-03-13,10,KY,1798045,40246,1492234,33401,0,43001,89645
2021-03-13,10,OR,1642605,38945,1334042,31629,0,39696,70574
2021-03-13,10,WA,3132270,41133,2501778,32854,0,41975,106586
2021-03-13,10,MN,2263220,40131,2000813,35478,0,46084,108835
2021-03-13,10,NH,565165,41565,450103,33103,0,40648,91844
2021-03-13,10,GA,3980645,37492,2681373,25254,0,33029,104113
2021-03-13,10,IL,5167015,40776,4197357,33124,0,42515,91312
2021-03-13,10,OK,1981405,50074,1435464,36277,0,47666,115019
2021-03-13,10,VT,292890,46938,231610,37118,0,45354,100134
2021-03-13,10,UT,1144940,35713,977728,30497,0,42860,103906
2021-03-13,10,HI,681200,48112,517061,36519,0,46260,74713
2021-03-13,10,ME,583690,43422,477511,35523,0,43551,96021
2021-03-13,10,AK,472395,64575,324271,44327,0,58197,122278
2021-03-13,10,WV,823965,45976,679347,37907,0,47360,98592
2021-03-13,10,AZ,3024585,41554,2484603,34135,0,43926,97529
2021-03-13,10,MS,1239205,41638,896984,30139,0,39365,93816
2021-03-13,10,ID,671845,37595,536191,30004,0,40047,96294
2021-03-12,10,PA,5193895,40571,3759104,29363,0,36906,74165
2021-03-12,10,NY,8007325,41161,5999720,30841,0,38841,78096
2021-03-12,10,NV,1166260,37864,930754,30218,0,38953,95026
2021-03-12,10,ME,582520,43335,476530,35451,0,43463,95807
2021-03-12,10,MO,2383325,38833,1759789,28673,0,36886,83894
2021-03-12,10,ND,343200,45036,297605,39053,0,51033,118859
2021-03-12,10,GA,3980645,37492,2598432,24473,0,32009,102353
2021-03-12,10,VT,289750,46435,217495,34856,0,42589,91743
2021-03-12,10,MT,465945,43596,370463,34662,0,43991,93177
2021-03-12,10,SD,449235,50781,349016,39452,0,52145,117485
2021-03-12,10,HI,676520,47781,503482,35560,0,45052,72340
2021-03-12,10,ID,669775,37479,522505,29238,0,39025,93589
2021-03-12,10,NH,548625,40349,431296,31720,0,38949,87332
2021-03-12,10,NE,816830,42226,653385,33777,0,44727,105979
2021-03-12,10,VA,3221575,37743,2753938,32264,0,41188,89061
2021-03-12,10,TN,2668520,39075,1812050,26534,0,34052,88497
2021-03-12,10,IL,5044435,39808,3925271,30976,0,39760,85450
2021-03-12,10,MA,2861490,41516,2443419,35450,0,44025,94548
2021-03-12,10,MD,2405820,39794,1859444,30757,0,39424,86200
2021-03-12,10,MS,1218895,40955,824528,27705,0,36186,88536
2021-03-12,10,FL,8877915,41335,6613352,30792,0,38298,107020
2021-03-12,10,SC,1894535,36796,1493376,29005,0,36951,103705
2021-03-12,10,NM,1024955,48881,895586,42711,0,54902,90849
2021-03-12,10,KY,1770615,39632,1401175,31363,0,40380,84954
2021-03-12,10,AL,1838400,37494,1249205,25477,0,32728,80781
2021-03-12,10,OK,1975455,49923,1398278,35337,0,46440,113675
2021-03-12,10,RI,437405,41290,359501,33936,0,42011,91832
2021-03-12,10,AZ,3000645,41225,2418267,33224,0,42752,94904
2021-03-12,10,AK,470325,64292,318526,43542,0,57178,121515
2021-03-12,10,TX,10885765,37542,8005490,27609,0,36930,90646
2021-03-12,10,CO,2331020,40478,1817050,31553,0,40335,112286
2021-03-12,10,UT,1140260,35567,945378,29488,0,41444,100920
2021-03-12,10,WA,3106330,40793,2441777,32066,0,40969,104299
2021-03-12,10,MI,3847200,38523,2983009,29869,0,38011,90189
2021-03-12,10,NJ,3517135,39598,2916801,32839,0,41898,81511
2021-03-12,10,OR,1634415,38751,1271685,30151,0,37839,65261
2021-03-12,10,MN,2234040,39613,1874674,33241,0,43183,102749
2021-03-12,10,NC,4132380,39401,3165928,30186,0,38615,108441
2021-03-12,10,WY,270015,46654,199232,34424,0,44718,108229
2021-03-12,10,IN,2536330,37675,2030306,30158,0,39297,113145
2021-03-12,10,LA,1834230,39456,1379998,29685,0,38735,107241
2021-03-12,10,IA,1257345,39852,1034296,32782,0,42516,98447
2021-03-12,10,KS,1251145,42946,847260,29082,0,38215,86905
2021-03-12,10,CA,16057300,40639,11428034,28923,0,37267,98006
2021-03-12,10,CT,1642625,46073,1345350,37735,0,47333,113376
2021-03-12,10,OH,4614085,39473,3494036,29891,0,38313,97049
2021-03-12,10,DE,419015,43030,307982,31628,0,39957,99993
2021-03-12,10,WV,778825,43458,651835,36372,0,45445,95461
2021-03-12,10,AR,1222370,40505,836608,27722,0,36066,81664
2021-03-12,10,WI,2215335,38048,1944768,33401,0,42636,108855
2021-03-11,10,CT,1604885,45014,1304302,36583,0,45915,113649
2021-03-11,10,LA,1824270,39242,1340630,28838,0,37638,108237
2021-03-11,10,KY,1765905,39526,1357068,30375,0,39149,85425
2021-03-11,10,MD,2390890,39547,1812309,29977,0,38453,86123
2021-03-11,10,WY,262995,45441,190570,32927,0,42801,107565
2021-03-11,10,GA,3923755,36956,2483900,23395,0,30606,101376
2021-03-11,10,IN,2516910,37386,1979075,29397,0,38315,113405
2021-03-11,10,OK,1915285,48403,1364914,34494,0,45383,116834
2021-03-11,10,MA,2859820,41492,2376322,34477,0,42865,94694
2021-03-11,10,TN,2568860,37616,1757433,25734,0,33033,88265
2021-03-11,10,AK,462875,63274,313365,42836,0,56513,127442
2021-03-11,10,NE,786200,40643,629765,32556,0,43150,103952
2021-03-11,10,MN,2210960,39204,1823592,32335,0,42032,102148
2021-03-11,10,HI,667030,47111,489283,34557,0,43813,72040
2021-03-11,10,DE,419015,43030,299695,30777,0,38899,98569
2021-03-11,10,NV,1161380,37705,904504,29366,0,37873,94719
2021-03-11,10,VT,289750,46435,212062,33985,0,41556,90237
2021-03-11,10,NM,997385,47566,867690,41381,0,53347,91979
2021-03-11,10,FL,8595895,40022,6332072,29482,0,36689,104040
2021-03-11,10,UT,1134110,35375,903758,28190,0,39679,100243
2021-03-11,10,KS,1206795,41423,796242,27331,0,35952,83833
2021-03-11,10,VA,3190155,37375,2685399,31461,0,40203,89830
2021-03-11,10,NJ,3402540,38307,2834934,31917,0,40778,82993
2021-03-11,10,NY,7894985,40584,5840907,30025,0,37843,78544
2021-03-11,10,ME,581920,43291,442593,32926,0,40389,89929
2021-03-11,10,CA,15725740,39800,11220508,28398,0,36624,99392
2021-03-11,10,OR,1629635,38638,1239800,29395,0,36950,64785
2021-03-11,10,SD,440745,49821,339564,38384,0,50798,117259
2021-03-11,10,NH,547455,40263,418658,30790,0,37843,86027
2021-03-11,10,IL,5031335,39705,3777731,29812,0,38309,85240
2021-03-11,10,AR,1209300,40072,800091,26512,0,34511,80379
2021-03-11,10,ND,339590,44562,286495,37595,0,49185,120685
2021-03-11,10,WV,778825,43458,626149,34938,0,43669,95471
2021-03-11,10,AZ,2909125,39968,2350374,32291,0,41618,94563
2021-03-11,10,OH,4589515,39263,3391091,29011,0,37203,97057
2021-03-11,10,NC,4121260,39295,3048105,29063,0,37203,108055
2021-03-11,10,PA,5157695,40288,3737143,29192,0,36726,76388
2021-03-11,10,MO,2249725,36656,1724580,28099,0,36163,84865
